"","FacilityId","County","FacilityName","Variable","Year_2019","Year_2018","change"
"3335","IL1490400","Pike","Kinderhook (PWS)","Unknown",0,0,0
"3336","IL1490400","Pike","Kinderhook (PWS)","UnknownNotLead",0,0,0
"3337","IL0370250","DeKalb","Kingston (PWS)","Lead",0,0,0
"3338","IL0370250","DeKalb","Kingston (PWS)","Total",325,325,0
"3339","IL0370250","DeKalb","Kingston (PWS)","Unknown",82,83,-1
"3340","IL0370250","DeKalb","Kingston (PWS)","UnknownNotLead",0,0,0
"3341","IL1430450","Peoria","Kingston Mines (PWS)","Lead",0,0,0
"3342","IL1430450","Peoria","Kingston Mines (PWS)","Total",139,139,0
"3343","IL1430450","Peoria","Kingston Mines (PWS)","Unknown",0,0,0
"3344","IL1430450","Peoria","Kingston Mines (PWS)","UnknownNotLead",0,0,0
"3345","IL0775100","Jackson","Kinkaid Area Water System (PWS)","Lead",0,0,0
"3346","IL0775100","Jackson","Kinkaid Area Water System (PWS)","Total",22,22,0
"3347","IL0775100","Jackson","Kinkaid Area Water System (PWS)","Unknown",0,0,0
"3348","IL0775100","Jackson","Kinkaid Area Water System (PWS)","UnknownNotLead",0,0,0
"3349","IL1210300","Marion","Kinmundy (PWS)","Lead",0,0,0
"3350","IL1210300","Marion","Kinmundy (PWS)","Total",400,430,-30
"3351","IL1210300","Marion","Kinmundy (PWS)","Unknown",109,0,109
"3352","IL1210300","Marion","Kinmundy (PWS)","UnknownNotLead",0,0,0
"3353","IL0630450","Grundy","Kinsman (PWS)","Lead",0,0,0
"3354","IL0630450","Grundy","Kinsman (PWS)","Total",54,54,0
"3355","IL0630450","Grundy","Kinsman (PWS)","Unknown",0,0,0
"3356","IL0630450","Grundy","Kinsman (PWS)","UnknownNotLead",20,21,-1
"3357","IL0370300","DeKalb","Kirkland (PWS)","Lead",0,0,0
"3358","IL0370300","DeKalb","Kirkland (PWS)","Total",718,673,45
"3359","IL0370300","DeKalb","Kirkland (PWS)","Unknown",175,187,-12
"3360","IL0370300","DeKalb","Kirkland (PWS)","UnknownNotLead",0,0,0
"3361","IL1870050","Warren","Kirkwood (PWS)","Lead",13,13,0
"3362","IL1870050","Warren","Kirkwood (PWS)","Total",374,374,0
"3363","IL1870050","Warren","Kirkwood (PWS)","Unknown",136,0,136
"3364","IL1870050","Warren","Kirkwood (PWS)","UnknownNotLead",0,136,-136
"3365","IL1415250","Ogle","Knolls Edge Subdivision (PWS)","Lead",0,0,0
"3366","IL1415250","Ogle","Knolls Edge Subdivision (PWS)","Total",27,27,0
"3367","IL1415250","Ogle","Knolls Edge Subdivision (PWS)","Unknown",0,0,0
"3368","IL1415250","Ogle","Knolls Edge Subdivision (PWS)","UnknownNotLead",0,0,0
"3369","IL0950300","Knox","Knoxville (PWS)","Lead",145,147,-2
"3370","IL0950300","Knox","Knoxville (PWS)","Total",1340,1340,0
"3371","IL0950300","Knox","Knoxville (PWS)","Unknown",750,754,-4
"3372","IL0950300","Knox","Knoxville (PWS)","UnknownNotLead",0,0,0
"3373","IL1750100","Stark","La Fayette (PWS)","Lead",0,0,0
"3374","IL1750100","Stark","La Fayette (PWS)","Total",71,71,0
"3375","IL1750100","Stark","La Fayette (PWS)","Unknown",1,0,1
"3376","IL1750100","Stark","La Fayette (PWS)","UnknownNotLead",0,0,0
"3377","IL0311530","Cook","La Grange (PWS)","Lead",1173,1218,-45
"3378","IL0311530","Cook","La Grange (PWS)","Total",4829,4860,-31
"3379","IL0311530","Cook","La Grange (PWS)","Unknown",460,300,160
"3380","IL0311530","Cook","La Grange (PWS)","UnknownNotLead",0,0,0
"3381","IL0311540","Cook","La Grange Estates MHP (PWS)","Lead",0,0,0
"3382","IL0311540","Cook","La Grange Estates MHP (PWS)","Total",110,110,0
"3383","IL0311540","Cook","La Grange Estates MHP (PWS)","Unknown",0,0,0
"3384","IL0311540","Cook","La Grange Estates MHP (PWS)","UnknownNotLead",0,0,0
"3385","IL0315860","Cook","La Grange Highlands Sanitary District (PWS)","Lead",0,0,0
"3386","IL0315860","Cook","La Grange Highlands Sanitary District (PWS)","Total",1741,1715,26
"3387","IL0315860","Cook","La Grange Highlands Sanitary District (PWS)","Unknown",0,0,0
"3388","IL0315860","Cook","La Grange Highlands Sanitary District (PWS)","UnknownNotLead",0,0,0
"3389","IL0311560","Cook","La Grange Park (PWS)","Lead",3698,3729,-31
"3390","IL0311560","Cook","La Grange Park (PWS)","Total",4176,4176,0
"3391","IL0311560","Cook","La Grange Park (PWS)","Unknown",0,0,0
"3392","IL0311560","Cook","La Grange Park (PWS)","UnknownNotLead",0,0,0
"3393","IL0110500","Bureau","La Moille (PWS)","Lead",3,3,0
"3394","IL0110500","Bureau","La Moille (PWS)","Total",365,365,0
"3395","IL0110500","Bureau","La Moille (PWS)","Unknown",273,274,-1
"3396","IL0110500","Bureau","La Moille (PWS)","UnknownNotLead",0,0,0
"3397","IL0010300","Adams","La Prairie (PWS)","Lead",0,0,0
"3398","IL0010300","Adams","La Prairie (PWS)","Total",31,31,0
"3399","IL0010300","Adams","La Prairie (PWS)","Unknown",0,0,0
"3400","IL0010300","Adams","La Prairie (PWS)","UnknownNotLead",0,0,0
"3401","IL1230150","Marshall","La Rose (PWS)","Lead",0,0,0
"3402","IL1230150","Marshall","La Rose (PWS)","Total",67,68,-1
"3403","IL1230150","Marshall","La Rose (PWS)","Unknown",0,0,0
"3404","IL1230150","Marshall","La Rose (PWS)","UnknownNotLead",0,0,0
"3405","IL0990300","LaSalle","La Salle (PWS)","Lead",0,0,0
"3406","IL0990300","LaSalle","La Salle (PWS)","Total",3576,3576,0
"3407","IL0990300","LaSalle","La Salle (PWS)","Unknown",0,0,0
"3408","IL0990300","LaSalle","La Salle (PWS)","UnknownNotLead",3576,3576,0
"3409","IL0995329","LaSalle","La Salle County Nursing Home (PWS)","Lead",0,0,0
"3410","IL0995329","LaSalle","La Salle County Nursing Home (PWS)","Total",2,2,0
"3411","IL0995329","LaSalle","La Salle County Nursing Home (PWS)","Unknown",0,0,0
"3412","IL0995329","LaSalle","La Salle County Nursing Home (PWS)","UnknownNotLead",0,0,0
"3413","IL1230100","Marshall","Lacon (PWS)","Lead",0,0,0
"3414","IL1230100","Marshall","Lacon (PWS)","Total",963,963,0
"3415","IL1230100","Marshall","Lacon (PWS)","Unknown",506,507,-1
"3416","IL1230100","Marshall","Lacon (PWS)","UnknownNotLead",0,0,0
"3417","IL0110450","Bureau","Ladd (PWS)","Lead",0,0,0
"3418","IL0110450","Bureau","Ladd (PWS)","Total",587,587,0
"3419","IL0110450","Bureau","Ladd (PWS)","Unknown",87,87,0
"3420","IL0110450","Bureau","Ladd (PWS)","UnknownNotLead",0,0,0
"3421","IL0670450","Hancock","LaHarpe (PWS)","Lead",3,3,0
"3422","IL0670450","Hancock","LaHarpe (PWS)","Total",673,673,0
"3423","IL0670450","Hancock","LaHarpe (PWS)","Unknown",7,13,-6
"3424","IL0670450","Hancock","LaHarpe (PWS)","UnknownNotLead",0,0,0
"3425","IL0971080","Lake","Lake Barrington (PWS)","Lead",0,0,0
"3426","IL0971080","Lake","Lake Barrington (PWS)","Total",84,91,-7
"3427","IL0971080","Lake","Lake Barrington (PWS)","Unknown",0,0,0
"3428","IL0971080","Lake","Lake Barrington (PWS)","UnknownNotLead",0,0,0
"3429","IL0975520","Lake","Lake Barrington Shores Subdivsion (PWS)","Lead",0,0,0
"3430","IL0975520","Lake","Lake Barrington Shores Subdivsion (PWS)","Total",389,389,0
"3431","IL0975520","Lake","Lake Barrington Shores Subdivsion (PWS)","Unknown",0,0,0
"3432","IL0975520","Lake","Lake Barrington Shores Subdivsion (PWS)","UnknownNotLead",0,0,0
"3433","IL0970750","Lake","Lake Bluff (PWS)","Lead",79,17,62
"3434","IL0970750","Lake","Lake Bluff (PWS)","Total",2010,2004,6
"3435","IL0970750","Lake","Lake Bluff (PWS)","Unknown",1368,1425,-57
"3436","IL0970750","Lake","Lake Bluff (PWS)","UnknownNotLead",0,0,0
"3437","IL0975790","Lake","Lake County Public Water District (PWS)","Lead",0,0,0
"3438","IL0975790","Lake","Lake County Public Water District (PWS)","Total",4,4,0
"3439","IL0975790","Lake","Lake County Public Water District (PWS)","Unknown",0,0,0
"3440","IL0975790","Lake","Lake County Public Water District (PWS)","UnknownNotLead",0,0,0
"3441","IL0970800","Lake","Lake Forest (PWS)","Lead",276,277,-1
"3442","IL0970800","Lake","Lake Forest (PWS)","Total",6857,6835,22
"3443","IL0970800","Lake","Lake Forest (PWS)","Unknown",1586,1586,0
"3444","IL0970800","Lake","Lake Forest (PWS)","UnknownNotLead",97,97,0
"3445","IL1110400","McHenry","Lake In The Hills (PWS)","Lead",0,0,0
"3446","IL1110400","McHenry","Lake In The Hills (PWS)","Total",9549,9510,39
"3447","IL1110400","McHenry","Lake In The Hills (PWS)","Unknown",0,0,0
"3448","IL1110400","McHenry","Lake In The Hills (PWS)","UnknownNotLead",0,0,0
"3449","IL0755200","Iroquois","Lake Iroquois Association (PWS)","Lead",0,0,0
"3450","IL0755200","Iroquois","Lake Iroquois Association (PWS)","Total",265,265,0
"3451","IL0755200","Iroquois","Lake Iroquois Association (PWS)","Unknown",259,260,-1
"3452","IL0755200","Iroquois","Lake Iroquois Association (PWS)","UnknownNotLead",0,0,0
"3453","IL0735330","Henry","Lake Lynwood Water System (PWS)","Lead",0,0,0
"3454","IL0735330","Henry","Lake Lynwood Water System (PWS)","Total",29,29,0
"3455","IL0735330","Henry","Lake Lynwood Water System (PWS)","Unknown",0,0,0
"3456","IL0735330","Henry","Lake Lynwood Water System (PWS)","UnknownNotLead",0,0,0
"3457","IL0295250","Coles","Lake Mattoon PWD (PWS)","Lead",0,0,0
"3458","IL0295250","Coles","Lake Mattoon PWD (PWS)","Total",525,525,0
"3459","IL0295250","Coles","Lake Mattoon PWD (PWS)","Unknown",0,0,0
"3460","IL0295250","Coles","Lake Mattoon PWD (PWS)","UnknownNotLead",405,405,0
"3461","IL1995200","Williamson","Lake Of Egypt Pwd (PWS)","Lead",0,0,0
"3462","IL1995200","Williamson","Lake Of Egypt Pwd (PWS)","Total",4351,4312,39
"3463","IL1995200","Williamson","Lake Of Egypt Pwd (PWS)","Unknown",2702,2780,-78
"3464","IL1995200","Williamson","Lake Of Egypt Pwd (PWS)","UnknownNotLead",0,0,0
"3465","IL0495150","Effingham","Lake Sara Area Water Co-op, Inc. (PWS)","Lead",0,0,0
"3466","IL0495150","Effingham","Lake Sara Area Water Co-op, Inc. (PWS)","Total",1347,1341,6
"3467","IL0495150","Effingham","Lake Sara Area Water Co-op, Inc. (PWS)","Unknown",0,0,0
"3468","IL0495150","Effingham","Lake Sara Area Water Co-op, Inc. (PWS)","UnknownNotLead",173,172,1
"3469","IL0910020","Kankakee","Lake Shannon (PWS)","Lead",0,0,0
"3470","IL0910020","Kankakee","Lake Shannon (PWS)","Total",188,188,0
"3471","IL0910020","Kankakee","Lake Shannon (PWS)","Unknown",0,0,0
"3472","IL0910020","Kankakee","Lake Shannon (PWS)","UnknownNotLead",0,0,0
"3473","IL1555050","Putnam","Lake Thunderbird Subdivsion (PWS)","Lead",0,0,0
"3474","IL1555050","Putnam","Lake Thunderbird Subdivsion (PWS)","Total",360,360,0
"3475","IL1555050","Putnam","Lake Thunderbird Subdivsion (PWS)","Unknown",0,0,0
"3476","IL1555050","Putnam","Lake Thunderbird Subdivsion (PWS)","UnknownNotLead",0,0,0
"3477","IL0975345","Lake","Lake View MHP (PWS)","Lead",0,0,0
"3478","IL0975345","Lake","Lake View MHP (PWS)","Total",191,191,0
"3479","IL0975345","Lake","Lake View MHP (PWS)","Unknown",0,0,0
"3480","IL0975345","Lake","Lake View MHP (PWS)","UnknownNotLead",0,0,0
"3481","IL0970840","Lake","Lake Villa (PWS)","Lead",0,0,0
"3482","IL0970840","Lake","Lake Villa (PWS)","Total",2591,2577,14
"3483","IL0970840","Lake","Lake Villa (PWS)","Unknown",0,531,-531
"3484","IL0970840","Lake","Lake Villa (PWS)","UnknownNotLead",523,0,523
"3485","IL2035125","Woodford","Lake Wildwind MHP (PWS)","Lead",0,0,0
"3486","IL2035125","Woodford","Lake Wildwind MHP (PWS)","Total",133,133,0
"3487","IL2035125","Woodford","Lake Wildwind MHP (PWS)","Unknown",0,0,0
"3488","IL2035125","Woodford","Lake Wildwind MHP (PWS)","UnknownNotLead",0,0,0
"3489","IL1175100","Macoupin","Lake Williamson Christian Center (PWS)","Lead",0,0,0
"3490","IL1175100","Macoupin","Lake Williamson Christian Center (PWS)","Total",94,94,0
"3491","IL1175100","Macoupin","Lake Williamson Christian Center (PWS)","Unknown",0,0,0
"3492","IL1175100","Macoupin","Lake Williamson Christian Center (PWS)","UnknownNotLead",0,0,0
"3493","IL1795730","Tazewell","Lake Windermere Estates Subdivision (PWS)","Lead",0,0,0
"3494","IL1795730","Tazewell","Lake Windermere Estates Subdivision (PWS)","Total",106,105,1
"3495","IL1795730","Tazewell","Lake Windermere Estates Subdivision (PWS)","Unknown",0,0,0
"3496","IL1795730","Tazewell","Lake Windermere Estates Subdivision (PWS)","UnknownNotLead",0,0,0
"3497","IL0970850","Lake","Lake Zurich (PWS)","Lead",40,39,1
"3498","IL0970850","Lake","Lake Zurich (PWS)","Total",6860,6852,8
"3499","IL0970850","Lake","Lake Zurich (PWS)","Unknown",1,1,0
"3500","IL0970850","Lake","Lake Zurich (PWS)","UnknownNotLead",428,428,0
"3501","IL0970270","Lake","Lakemoor (PWS)","Lead",0,0,0
"3502","IL0970270","Lake","Lakemoor (PWS)","Total",693,963,-270
"3503","IL0970270","Lake","Lakemoor (PWS)","Unknown",0,0,0
"3504","IL0970270","Lake","Lakemoor (PWS)","UnknownNotLead",0,0,0
"3505","IL1190120","Madison","Lakeshore Estates MHP (PWS)","Lead",0,0,0
"3506","IL1190120","Madison","Lakeshore Estates MHP (PWS)","Total",129,129,0
"3507","IL1190120","Madison","Lakeshore Estates MHP (PWS)","Unknown",0,0,0
"3508","IL1190120","Madison","Lakeshore Estates MHP (PWS)","UnknownNotLead",0,0,0
"3509","IL0775150","Jackson","Lakeside PWD (PWS)","Lead",0,0,0
"3510","IL0775150","Jackson","Lakeside PWD (PWS)","Total",1151,1148,3
"3511","IL0775150","Jackson","Lakeside PWD (PWS)","Unknown",469,543,-74
"3512","IL0775150","Jackson","Lakeside PWD (PWS)","UnknownNotLead",0,0,0
"3513","IL1115760","McHenry","Lakewood (PWS)","Lead",0,0,0
"3514","IL1115760","McHenry","Lakewood (PWS)","Total",1090,1072,18
"3515","IL1115760","McHenry","Lakewood (PWS)","Unknown",0,0,0
"3516","IL1115760","McHenry","Lakewood (PWS)","UnknownNotLead",0,0,0
"3517","IL1975930","Will","Lakewood Shores Improvement Association (PWS)","Lead",0,0,0
"3518","IL1975930","Will","Lakewood Shores Improvement Association (PWS)","Total",248,248,0
"3519","IL1975930","Will","Lakewood Shores Improvement Association (PWS)","Unknown",248,248,0
"3520","IL1975930","Will","Lakewood Shores Improvement Association (PWS)","UnknownNotLead",0,0,0
"3521","IL0150100","Carroll","Lanark (PWS)","Lead",0,0,0
"3522","IL0150100","Carroll","Lanark (PWS)","Total",670,670,0
"3523","IL0150100","Carroll","Lanark (PWS)","Unknown",0,0,0
"3524","IL0150100","Carroll","Lanark (PWS)","UnknownNotLead",0,0,0
"3525","IL0995050","LaSalle","Land And Water Assn (PWS)","Lead",0,0,0
"3526","IL0995050","LaSalle","Land And Water Assn (PWS)","Total",34,34,0
"3527","IL0995050","LaSalle","Land And Water Assn (PWS)","Unknown",0,0,0
"3528","IL0995050","LaSalle","Land And Water Assn (PWS)","UnknownNotLead",0,0,0
"3529","IL0215150","Christian","Langleyville PWD (PWS)","Lead",0,0,0
"3530","IL0215150","Christian","Langleyville PWD (PWS)","Total",170,170,0
"3531","IL0215150","Christian","Langleyville PWD (PWS)","Unknown",0,0,0
"3532","IL0215150","Christian","Langleyville PWD (PWS)","UnknownNotLead",0,0,0
"3533","IL0311590","Cook","Lansing (PWS)","Lead",2319,2305,14
"3534","IL0311590","Cook","Lansing (PWS)","Total",9406,9320,86
"3535","IL0311590","Cook","Lansing (PWS)","Unknown",1270,1221,49
"3536","IL0311590","Cook","Lansing (PWS)","UnknownNotLead",0,0,0
"3537","IL1615728","Rock Island","Larson Court Apartments (PWS)","Lead",0,0,0
"3538","IL1615728","Rock Island","Larson Court Apartments (PWS)","Total",24,24,0
"3539","IL1615728","Rock Island","Larson Court Apartments (PWS)","Unknown",0,0,0
"3540","IL1615728","Rock Island","Larson Court Apartments (PWS)","UnknownNotLead",0,0,0
"3541","IL1070300","Logan","Latham (PWS)","Lead",0,0,0
"3542","IL1070300","Logan","Latham (PWS)","Total",300,300,0
"3543","IL1070300","Logan","Latham (PWS)","Unknown",300,300,0
"3544","IL1070300","Logan","Latham (PWS)","UnknownNotLead",0,0,0
"3545","IL1010150","Lawrence","Lawrenceville (PWS)","Lead",0,0,0
"3546","IL1010150","Lawrence","Lawrenceville (PWS)","Total",2203,2203,0
"3547","IL1010150","Lawrence","Lawrenceville (PWS)","Unknown",2158,2203,-45
"3548","IL1010150","Lawrence","Lawrenceville (PWS)","UnknownNotLead",0,0,0
"3549","IL0975050","Lake","LCPWD - Arden Shores Estates (PWS)","Lead",0,0,0
"3550","IL0975050","Lake","LCPWD - Arden Shores Estates (PWS)","Total",34,33,1
"3551","IL0975050","Lake","LCPWD - Arden Shores Estates (PWS)","Unknown",0,0,0
"3552","IL0975050","Lake","LCPWD - Arden Shores Estates (PWS)","UnknownNotLead",0,0,0
"3553","IL0970280","Lake","LCPWD - Brooks Farm Subdivision (PWS)","Lead",0,0,0
"3554","IL0970280","Lake","LCPWD - Brooks Farm Subdivision (PWS)","Total",521,521,0
"3555","IL0970280","Lake","LCPWD - Brooks Farm Subdivision (PWS)","Unknown",0,0,0
"3556","IL0970280","Lake","LCPWD - Brooks Farm Subdivision (PWS)","UnknownNotLead",0,0,0
"3557","IL0975200","Lake","LCPWD - Countryside Lake Subdivision (PWS)","Lead",1,1,0
"3558","IL0975200","Lake","LCPWD - Countryside Lake Subdivision (PWS)","Total",363,362,1
"3559","IL0975200","Lake","LCPWD - Countryside Lake Subdivision (PWS)","Unknown",4,4,0
"3560","IL0975200","Lake","LCPWD - Countryside Lake Subdivision (PWS)","UnknownNotLead",0,0,0
"3561","IL0975500","Lake","LCPWD - Forest Lake Addition (PWS)","Lead",0,0,0
"3562","IL0975500","Lake","LCPWD - Forest Lake Addition (PWS)","Total",73,73,0
"3563","IL0975500","Lake","LCPWD - Forest Lake Addition (PWS)","Unknown",42,42,0
"3564","IL0975500","Lake","LCPWD - Forest Lake Addition (PWS)","UnknownNotLead",0,0,0
"3565","IL0975550","Lake","LCPWD - Fox Lake Hills Subdivision (PWS)","Lead",0,0,0
"3566","IL0975550","Lake","LCPWD - Fox Lake Hills Subdivision (PWS)","Total",848,848,0
"3567","IL0975550","Lake","LCPWD - Fox Lake Hills Subdivision (PWS)","Unknown",0,0,0
"3568","IL0975550","Lake","LCPWD - Fox Lake Hills Subdivision (PWS)","UnknownNotLead",0,0,0
"3569","IL0975600","Lake","LCPWD - Grandwood Park Subdivision (PWS)","Lead",0,0,0
"3570","IL0975600","Lake","LCPWD - Grandwood Park Subdivision (PWS)","Total",1915,1915,0
"3571","IL0975600","Lake","LCPWD - Grandwood Park Subdivision (PWS)","Unknown",0,0,0
"3572","IL0975600","Lake","LCPWD - Grandwood Park Subdivision (PWS)","UnknownNotLead",0,0,0
"3573","IL0970450","Lake","LCPWD - Hawthorn Woods (PWS)","Lead",0,0,0
"3574","IL0970450","Lake","LCPWD - Hawthorn Woods (PWS)","Total",226,226,0
"3575","IL0970450","Lake","LCPWD - Hawthorn Woods (PWS)","Unknown",4,4,0
"3576","IL0970450","Lake","LCPWD - Hawthorn Woods (PWS)","UnknownNotLead",0,0,0
"3577","IL0975750","Lake","LCPWD - Highland Lake Subdivision (PWS)","Lead",0,0,0
"3578","IL0975750","Lake","LCPWD - Highland Lake Subdivision (PWS)","Total",115,115,0
"3579","IL0975750","Lake","LCPWD - Highland Lake Subdivision (PWS)","Unknown",0,0,0
"3580","IL0975750","Lake","LCPWD - Highland Lake Subdivision (PWS)","UnknownNotLead",0,0,0
"3581","IL0975460","Lake","LCPWD - Knollwood (PWS)","Lead",0,0,0
"3582","IL0975460","Lake","LCPWD - Knollwood (PWS)","Total",1910,1893,17
"3583","IL0975460","Lake","LCPWD - Knollwood (PWS)","Unknown",18,18,0
"3584","IL0975460","Lake","LCPWD - Knollwood (PWS)","UnknownNotLead",0,0,0
"3585","IL0975900","Lake","LCPWD - Pekara Subdivision (PWS)","Lead",0,0,0
"3586","IL0975900","Lake","LCPWD - Pekara Subdivision (PWS)","Total",1228,1228,0
"3587","IL0975900","Lake","LCPWD - Pekara Subdivision (PWS)","Unknown",893,893,0
"3588","IL0975900","Lake","LCPWD - Pekara Subdivision (PWS)","UnknownNotLead",0,0,0
"3589","IL0971750","Lake","LCPWD - Vernon Hills (PWS)","Lead",0,0,0
"3590","IL0971750","Lake","LCPWD - Vernon Hills (PWS)","Total",8808,8223,585
"3591","IL0971750","Lake","LCPWD - Vernon Hills (PWS)","Unknown",135,135,0
"3592","IL0971750","Lake","LCPWD - Vernon Hills (PWS)","UnknownNotLead",0,0,0
"3593","IL0977320","Lake","LCPWD - Wadsworth Oaks Subdivision (PWS)","Lead",0,0,0
"3594","IL0977320","Lake","LCPWD - Wadsworth Oaks Subdivision (PWS)","Total",63,63,0
"3595","IL0977320","Lake","LCPWD - Wadsworth Oaks Subdivision (PWS)","Unknown",0,0,0
"3596","IL0977320","Lake","LCPWD - Wadsworth Oaks Subdivision (PWS)","UnknownNotLead",0,0,0
"3597","IL0977350","Lake","LCPWD - Wildwood Subdivision (PWS)","Lead",0,0,0
"3598","IL0977350","Lake","LCPWD - Wildwood Subdivision (PWS)","Total",4868,4868,0
"3599","IL0977350","Lake","LCPWD - Wildwood Subdivision (PWS)","Unknown",0,0,0
"3600","IL0977350","Lake","LCPWD - Wildwood Subdivision (PWS)","UnknownNotLead",0,0,0
