GEO_ID,NAME,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE
1600000US1777473,"Venice city, Illinois",68.2,(X),2128,2128,2089,98.2,39,1.8,2089,98.2,117,5.5,1961,92.2,0,0,0,0,0,0,0,0,0,0,11,0.5,0,0,0,0,0,0,0,0,11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1.8,24,1.1,7,0.3,0,0,1.3,8,0.4,2128,2128,148,7,1993,93.7,15,0.7,11,0.5,0,0,0,0,2128,2128,33,1.6,14,0.7,0,0,0,0,19,0.9,2095,98.4,110,5.2,1942,91.3,0,0,11,0.5,0,0,0,0,32,1.5,0,0,32,1.5,991,(X),1453,1453,619,42.6,834,57.4,2128,2128,983,46.2,1145,53.8,85.9,(X),217,10.2,113,5.3,210,9.9,161,7.6,183,8.6,208,9.8,257,12.1,218,10.2,165,7.8,105,4.9,193,9.1,74,3.5,24,1.1,32.1,(X),675,31.7,1509,70.9,1453,68.3,1393,65.5,363,17.1,291,13.7,1453,1453,619,42.6,834,57.4,74.2,(X),291,291,118,40.5,173,59.5
1600000US1777525,"Vergennes village, Illinois",71,(X),202,202,200,99,2,1,200,99,199,98.5,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,12.7,0,0,202,202,201,99.5,0,0,3,1.5,0,0,0,0,0,0,202,202,4,2,4,2,0,0,0,0,0,0,198,98,195,96.5,0,0,1,0.5,0,0,0,0,0,0,2,1,0,0,2,1,99,(X),157,157,67,42.7,90,57.3,202,202,95,47,107,53,88.8,(X),19,9.4,9,4.5,10,5,11,5.4,13,6.4,15,7.4,24,11.9,31,15.3,9,4.5,8,4,36,17.8,13,6.4,4,2,44.5,(X),44,21.8,162,80.2,158,78.2,150,74.3,56,27.7,53,26.2,158,158,67,42.4,91,57.6,73.6,(X),53,53,22,41.5,31,58.5
1600000US1777551,"Vermilion village, Illinois",66.7,(X),245,245,234,95.5,11,4.5,234,95.5,232,94.7,2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4.5,11,4.5,0,0,0,0,10.6,0,0,245,245,243,99.2,13,5.3,0,0,0,0,0,0,0,0,245,245,0,0,0,0,0,0,0,0,0,0,245,100,232,94.7,2,0.8,0,0,0,0,0,0,0,0,11,4.5,0,0,11,4.5,115,(X),176,176,86,48.9,90,51.1,245,245,130,53.1,115,46.9,113,(X),14,5.7,15,6.1,15,6.1,26,10.6,2,0.8,20,8.2,30,12.2,54,22,19,7.8,10,4.1,30,12.2,8,3.3,2,0.8,45.2,(X),69,28.2,189,77.1,176,71.8,175,71.4,44,18,40,16.3,176,176,86,48.9,90,51.1,95.6,(X),40,40,16,40,24,60
1600000US1777642,"Vermont village, Illinois",87,(X),777,777,777,100,0,0,777,100,760,97.8,2,0.3,0,0,0,0,0,0,0,0,0,0,4,0.5,0,0,0,0,0,0,0,0,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.4,0,0,0,0,0,0,0,0,3.5,0,0,777,777,760,97.8,2,0.3,0,0,4,0.5,0,0,11,1.4,777,777,11,1.4,11,1.4,0,0,0,0,0,0,766,98.6,760,97.8,2,0.3,0,0,4,0.5,0,0,0,0,0,0,0,0,0,0,369,(X),602,602,304,50.5,298,49.5,777,777,383,49.3,394,50.7,97.2,(X),46,5.9,63,8.1,33,4.2,49,6.3,55,7.1,75,9.7,79,10.2,91,11.7,49,6.3,65,8.4,92,11.8,52,6.7,28,3.6,41.5,(X),175,22.5,626,80.6,602,77.5,575,74,215,27.7,172,22.1,602,602,304,50.5,298,49.5,102,(X),172,172,80,46.5,92,53.5
1600000US1777681,"Vernon village, Illinois",123.1,(X),101,101,101,100,0,0,101,100,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,101,101,101,100,0,0,0,0,0,0,0,0,0,0,101,101,2,2,2,2,0,0,0,0,0,0,99,98,99,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,(X),81,81,45,55.6,36,44.4,101,101,45,44.6,56,55.4,80.4,(X),0,0,1,1,10,9.9,13,12.9,1,1,5,5,6,5.9,18,17.8,9,8.9,9,8.9,16,15.8,13,12.9,0,0,53.8,(X),20,19.8,85,84.2,81,80.2,77,76.2,34,33.7,29,28.7,81,81,45,55.6,36,44.4,125,(X),29,29,16,55.2,13,44.8
1600000US1777694,"Vernon Hills village, Illinois",74.4,(X),26259,26259,25358,96.6,901,3.4,25358,96.6,17601,67,817,3.1,43,0.2,43,0.2,0,0,0,0,0,0,6093,23.2,2202,8.4,1536,5.8,691,2.6,245,0.9,1067,4.1,73,0.3,279,1.1,4,0,0,0,0,0,4,0,0,0,800,3,901,3.4,256,1,34,0.1,381,1.5,0.6,0,0,26259,26259,18450,70.3,1140,4.3,176,0.7,6547,24.9,48,0.2,887,3.4,26259,26259,3235,12.3,2613,10,178,0.7,37,0.1,407,1.5,23024,87.7,15406,58.7,796,3,43,0.2,6060,23.1,4,0,0,0,715,2.7,29,0.1,686,2.6,10477,(X),16251,16251,7648,47.1,8603,52.9,26259,26259,12867,49,13392,51,96.1,(X),1595,6.1,1794,6.8,2139,8.1,1918,7.3,1090,4.2,3217,12.3,3872,14.7,4064,15.5,1691,6.4,1402,5.3,2092,8,781,3,604,2.3,39.1,(X),6890,26.2,20100,76.5,19369,73.8,18688,71.2,4259,16.2,3477,13.2,19369,19369,9134,47.2,10235,52.8,89.2,(X),3477,3477,1483,42.7,1994,57.3
1600000US1777707,"Verona village, Illinois",56.3,(X),255,255,255,100,0,0,255,100,248,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.7,0,0,0,0,0,0,0,0,10.2,0,0,255,255,248,97.3,0,0,0,0,0,0,0,0,7,2.7,255,255,67,26.3,67,26.3,0,0,0,0,0,0,188,73.7,188,73.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,(X),179,179,96,53.6,83,46.4,255,255,128,50.2,127,49.8,100.8,(X),19,7.5,9,3.5,32,12.5,19,7.5,22,8.6,22,8.6,33,12.9,40,15.7,27,10.6,7,2.7,12,4.7,8,3.1,5,2,37.2,(X),75,29.4,190,74.5,180,70.6,163,63.9,28,11,25,9.8,180,180,97,53.9,83,46.1,116.9,(X),25,25,9,36,16,64
1600000US1777720,"Versailles village, Illinois",49.4,(X),576,576,543,94.3,33,5.7,543,94.3,537,93.2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5.7,2,0.3,31,5.4,0,0,4.7,0,0,576,576,570,99,2,0.3,37,6.4,0,0,0,0,0,0,576,576,30,5.2,30,5.2,0,0,0,0,0,0,546,94.8,507,88,0,0,6,1,0,0,0,0,0,0,33,5.7,0,0,33,5.7,300,(X),440,440,196,44.5,244,55.5,576,576,253,43.9,323,56.1,78.3,(X),29,5,43,7.5,31,5.4,32,5.6,0,0,75,13,89,15.5,93,16.1,25,4.3,38,6.6,74,12.8,32,5.6,15,2.6,43,(X),125,21.7,473,82.1,451,78.3,441,76.6,141,24.5,121,21,451,451,196,43.5,255,56.5,76.9,(X),121,121,40,33.1,81,66.9
1600000US1777811,"Victoria village, Illinois",100,(X),289,289,285,98.6,4,1.4,285,98.6,285,98.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.4,0,0,4,1.4,0,0,9.1,0,0,289,289,289,100,0,0,4,1.4,0,0,0,0,0,0,289,289,4,1.4,3,1,1,0.3,0,0,0,0,285,98.6,281,97.2,0,0,0,0,0,0,0,0,0,0,4,1.4,0,0,4,1.4,133,(X),241,241,120,49.8,121,50.2,289,289,156,54,133,46,117.3,(X),8,2.8,9,3.1,14,4.8,29,10,27,9.3,26,9,26,9,45,15.6,26,9,33,11.4,29,10,16,5.5,1,0.3,48.1,(X),48,16.6,251,86.9,241,83.4,226,78.2,64,22.1,46,15.9,241,241,120,49.8,121,50.2,99.2,(X),46,46,23,50,23,50
1600000US1777863,"Vienna city, Illinois",55.6,(X),1490,1490,1481,99.4,9,0.6,1481,99.4,1461,98.1,9,0.6,3,0.2,0,0,0,0,0,0,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.5,9,0.6,6,0.4,3,0.2,0,0,1.8,0,0,1490,1490,1470,98.7,15,1,6,0.4,0,0,0,0,8,0.5,1490,1490,61,4.1,25,1.7,0,0,14,0.9,22,1.5,1429,95.9,1405,94.3,9,0.6,3,0.2,0,0,0,0,3,0.2,9,0.6,0,0,9,0.6,808,(X),1139,1139,482,42.3,657,57.7,1490,1490,662,44.4,828,55.6,80,(X),128,8.6,99,6.6,74,5,71,4.8,125,8.4,119,8,120,8.1,136,9.1,135,9.1,83,5.6,174,11.7,101,6.8,125,8.4,45.2,(X),351,23.6,1181,79.3,1139,76.4,1096,73.6,429,28.8,400,26.8,1139,1139,482,42.3,657,57.7,73.4,(X),400,400,143,35.8,257,64.3
1600000US1777941,"Villa Grove city, Illinois",72.6,(X),2332,2332,2324,99.7,8,0.3,2324,99.7,2226,95.5,14,0.6,44,1.9,0,0,0,0,0,0,0,0,9,0.4,0,0,0,0,3,0.1,0,0,6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.3,8,0.3,0,0,0,0,0,0,1.2,0,0,2332,2332,2234,95.8,22,0.9,44,1.9,9,0.4,0,0,39,1.7,2332,2332,117,5,117,5,0,0,0,0,0,0,2215,95,2109,90.4,14,0.6,44,1.9,9,0.4,0,0,31,1.3,8,0.3,0,0,8,0.3,1076,(X),1809,1809,905,50,904,50,2332,2332,1170,50.2,1162,49.8,100.7,(X),137,5.9,72,3.1,156,6.7,179,7.7,160,6.9,334,14.3,290,12.4,294,12.6,132,5.7,119,5.1,264,11.3,144,6.2,51,2.2,39.3,(X),492,21.1,1925,82.5,1840,78.9,1776,76.2,535,22.9,459,19.7,1840,1840,920,50,920,50,100,(X),459,459,193,42,266,58
1600000US1777993,"Villa Park village, Illinois",78.1,(X),21893,21893,21380,97.7,513,2.3,21380,97.7,18313,83.6,1057,4.8,29,0.1,0,0,0,0,0,0,13,0.1,1132,5.2,523,2.4,17,0.1,246,1.1,32,0.1,0,0,13,0.1,301,1.4,0,0,0,0,0,0,0,0,0,0,849,3.9,513,2.3,51,0.2,98,0.4,182,0.8,0.5,0,0,21893,21893,18767,85.7,1140,5.2,140,0.6,1383,6.3,20,0.1,988,4.5,21893,21893,5049,23.1,4235,19.3,315,1.4,33,0.2,466,2.1,16844,76.9,14332,65.5,1057,4.8,19,0.1,1122,5.1,0,0,10,0,304,1.4,0,0,304,1.4,8459,(X),14755,14755,7495,50.8,7260,49.2,21893,21893,11086,50.6,10807,49.4,102.6,(X),1474,6.7,1292,5.9,1527,7,1295,5.9,1441,6.6,3136,14.3,2960,13.5,3227,14.7,1518,6.9,1440,6.6,1504,6.9,727,3.3,352,1.6,37.9,(X),5130,23.4,17311,79.1,16763,76.6,16067,73.4,3332,15.2,2583,11.8,16763,16763,8583,51.2,8180,48.8,104.9,(X),2583,2583,1133,43.9,1450,56.1
1600000US1778123,"Viola village, Illinois",64.8,(X),937,937,901,96.2,36,3.8,901,96.2,892,95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,36,3.8,0,0,25,2.7,11,1.2,1.4,0,0,937,937,928,99,0,0,25,2.7,11,1.2,0,0,9,1,937,937,35,3.7,27,2.9,0,0,0,0,8,0.9,902,96.3,866,92.4,0,0,0,0,0,0,0,0,0,0,36,3.8,0,0,36,3.8,402,(X),703,703,343,48.8,360,51.2,937,937,462,49.3,475,50.7,97.3,(X),33,3.5,85,9.1,53,5.7,84,9,23,2.5,114,12.2,131,14,161,17.2,41,4.4,34,3.6,97,10.4,60,6.4,21,2.2,37.7,(X),234,25,762,81.3,703,75,682,72.8,194,20.7,178,19,703,703,343,48.8,360,51.2,95.3,(X),178,178,70,39.3,108,60.7
1600000US1778149,"Virden city, Illinois",48.9,(X),3506,3506,3480,99.3,26,0.7,3480,99.3,3474,99.1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.2,0,0,0,0,0,0,0,0,6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.7,0,0,8,0.2,0,0,0.8,0,0,3506,3506,3500,99.8,0,0,8,0.2,6,0.2,0,0,18,0.5,3506,3506,25,0.7,18,0.5,7,0.2,0,0,0,0,3481,99.3,3467,98.9,0,0,0,0,6,0.2,0,0,0,0,8,0.2,0,0,8,0.2,1707,(X),2598,2598,1234,47.5,1364,52.5,3506,3506,1700,48.5,1806,51.5,94.1,(X),81,2.3,286,8.2,286,8.2,321,9.2,64,1.8,423,12.1,506,14.4,549,15.7,214,6.1,188,5.4,330,9.4,170,4.8,88,2.5,39.7,(X),908,25.9,2774,79.1,2598,74.1,2524,72,665,19,588,16.8,2598,2598,1234,47.5,1364,52.5,90.5,(X),588,588,193,32.8,395,67.2
1600000US1778175,"Virgil village, Illinois",143.8,(X),400,400,400,100,0,0,400,100,335,83.8,45,11.3,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4.8,0,0,0,0,0,0,0,0,6.6,0,0,400,400,335,83.8,45,11.3,0,0,1,0.3,0,0,19,4.8,400,400,41,10.3,41,10.3,0,0,0,0,0,0,359,89.8,313,78.3,45,11.3,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,142,(X),296,296,146,49.3,150,50.7,400,400,210,52.5,190,47.5,110.5,(X),10,2.5,25,6.3,35,8.8,31,7.8,11,2.8,71,17.8,44,11,78,19.5,26,6.5,30,7.5,27,6.8,10,2.5,2,0.5,41.4,(X),95,23.8,321,80.3,305,76.3,296,74,56,14,39,9.8,305,305,151,49.5,154,50.5,98.1,(X),39,39,23,59,16,41
1600000US1778201,"Virginia city, Illinois",52.2,(X),1323,1323,1321,99.8,2,0.2,1321,99.8,1303,98.5,4,0.3,0,0,0,0,0,0,0,0,0,0,9,0.7,0,0,0,0,5,0.4,4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.4,2,0.2,0,0,0,0,2,0.2,0.4,0,0,1323,1323,1305,98.6,4,0.3,0,0,11,0.8,0,0,5,0.4,1323,1323,12,0.9,12,0.9,0,0,0,0,0,0,1311,99.1,1291,97.6,4,0.3,0,0,9,0.7,0,0,5,0.4,2,0.2,0,0,2,0.2,627,(X),1005,1005,454,45.2,551,54.8,1323,1323,598,45.2,725,54.8,82.5,(X),134,10.1,77,5.8,72,5.4,50,3.8,87,6.6,181,13.7,114,8.6,173,13.1,90,6.8,100,7.6,91,6.9,105,7.9,49,3.7,39.8,(X),318,24,1025,77.5,1005,76,977,73.8,299,22.6,245,18.5,1005,1005,454,45.2,551,54.8,82.4,(X),245,245,84,34.3,161,65.7
1600000US1778227,"Volo village, Illinois",39.8,(X),4750,4750,4658,98.1,92,1.9,4658,98.1,4311,90.8,138,2.9,0,0,0,0,0,0,0,0,0,0,115,2.4,0,0,17,0.4,57,1.2,0,0,0,0,0,0,41,0.9,0,0,0,0,0,0,0,0,0,0,94,2,92,1.9,18,0.4,0,0,39,0.8,1.4,0,0,4750,4750,4388,92.4,156,3.3,0,0,154,3.2,15,0.3,129,2.7,4750,4750,578,12.2,179,3.8,29,0.6,109,2.3,261,5.5,4172,87.8,3862,81.3,138,2.9,0,0,115,2.4,0,0,0,0,57,1.2,0,0,57,1.2,1781,(X),3029,3029,1426,47.1,1603,52.9,4750,4750,2275,47.9,2475,52.1,91.9,(X),632,13.3,460,9.7,355,7.5,114,2.4,189,4,747,15.7,995,20.9,494,10.4,191,4,208,4.4,199,4.2,38,0.8,128,2.7,33.8,(X),1528,32.2,3286,69.2,3222,67.8,3136,66,452,9.5,365,7.7,3222,3222,1482,46,1740,54,85.2,(X),365,365,104,28.5,261,71.5
1600000US1778370,"Wadsworth village, Illinois",99.4,(X),3584,3584,3509,97.9,75,2.1,3509,97.9,3152,87.9,261,7.3,0,0,0,0,0,0,0,0,0,0,96,2.7,0,0,19,0.5,77,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2.1,75,2.1,0,0,0,0,0.8,0,0,3584,3584,3227,90,336,9.4,0,0,96,2.7,0,0,0,0,3584,3584,196,5.5,129,3.6,0,0,23,0.6,44,1.2,3388,94.5,2956,82.5,261,7.3,0,0,96,2.7,0,0,0,0,75,2.1,0,0,75,2.1,1393,(X),2945,2945,1471,49.9,1474,50.1,3584,3584,1783,49.7,1801,50.3,99,(X),117,3.3,91,2.5,217,6.1,268,7.5,332,9.3,247,6.9,220,6.1,659,18.4,388,10.8,401,11.2,436,12.2,120,3.3,88,2.5,50.7,(X),600,16.7,3070,85.7,2984,83.3,2868,80,904,25.2,644,18,2984,2984,1484,49.7,1500,50.3,98.9,(X),644,644,321,49.8,323,50.2
1600000US1778383,"Waggoner village, Illinois",36.4,(X),187,187,187,100,0,0,187,100,172,92,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,187,187,172,92,15,8,0,0,0,0,0,0,0,0,187,187,0,0,0,0,0,0,0,0,0,0,187,100,172,92,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,(X),120,120,45,37.5,75,62.5,187,187,77,41.2,110,58.8,70,(X),18,9.6,23,12.3,16,8.6,15,8,13,7,29,15.5,26,13.9,18,9.6,9,4.8,5,2.7,7,3.7,6,3.2,2,1.1,27.1,(X),67,35.8,130,69.5,120,64.2,111,59.4,17,9.1,15,8,120,120,45,37.5,75,62.5,60,(X),15,15,4,26.7,11,73.3
1600000US1778526,"Walnut village, Illinois",80.1,(X),1389,1389,1374,98.9,15,1.1,1374,98.9,1374,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.1,7,0.5,3,0.2,5,0.4,0.5,0,0,1389,1389,1389,100,7,0.5,3,0.2,5,0.4,0,0,0,0,1389,1389,8,0.6,8,0.6,0,0,0,0,0,0,1381,99.4,1366,98.3,0,0,0,0,0,0,0,0,0,0,15,1.1,0,0,15,1.1,619,(X),1055,1055,514,48.7,541,51.3,1389,1389,694,50,695,50,99.9,(X),102,7.3,108,7.8,74,5.3,78,5.6,88,6.3,165,11.9,129,9.3,148,10.7,70,5,92,6.6,151,10.9,121,8.7,63,4.5,40,(X),334,24,1088,78.3,1055,76,1014,73,389,28,335,24.1,1055,1055,514,48.7,541,51.3,95,(X),335,335,149,44.5,186,55.5
1600000US1778604,"Walnut Hill village, Illinois",80,(X),140,140,129,92.1,11,7.9,129,92.1,129,92.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7.9,7,5,4,2.9,0,0,17.7,0,0,140,140,140,100,7,5,4,2.9,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,0,0,0,140,100,129,92.1,0,0,0,0,0,0,0,0,0,0,11,7.9,0,0,11,7.9,63,(X),105,105,54,51.4,51,48.6,140,140,68,48.6,72,51.4,94.4,(X),4,2.9,3,2.1,12,8.6,16,11.4,9,6.4,20,14.3,17,12.1,23,16.4,8,5.7,10,7.1,12,8.6,4,2.9,2,1.4,38.4,(X),35,25,112,80,105,75,105,75,23,16.4,18,12.9,105,105,54,51.4,51,48.6,105.9,(X),18,18,8,44.4,10,55.6
1600000US1778656,"Walshville village, Illinois",83.3,(X),122,122,122,100,0,0,122,100,122,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,122,122,122,100,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0,0,122,100,122,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,(X),68,68,34,50,34,50,122,122,47,38.5,75,61.5,62.7,(X),26,21.3,13,10.7,15,12.3,0,0,0,0,21,17.2,17,13.9,7,5.7,8,6.6,4,3.3,9,7.4,2,1.6,0,0,31.2,(X),54,44.3,68,55.7,68,55.7,68,55.7,11,9,11,9,68,68,34,50,34,50,100,(X),11,11,5,45.5,6,54.5
1600000US1778708,"Waltonville village, Illinois",56.6,(X),418,418,416,99.5,2,0.5,416,99.5,414,99,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,2,0.5,0,0,6.4,0,0,418,418,416,99.5,2,0.5,2,0.5,0,0,0,0,0,0,418,418,0,0,0,0,0,0,0,0,0,0,418,100,414,99,2,0.5,0,0,0,0,0,0,0,0,2,0.5,0,0,2,0.5,188,(X),306,306,145,47.4,161,52.6,418,418,216,51.7,202,48.3,106.9,(X),24,5.7,35,8.4,26,6.2,33,7.9,25,6,46,11,65,15.6,41,9.8,13,3.1,27,6.5,49,11.7,29,6.9,5,1.2,38.3,(X),112,26.8,322,77,306,73.2,298,71.3,97,23.2,83,19.9,306,306,145,47.4,161,52.6,90.1,(X),83,83,30,36.1,53,63.9
1600000US1778721,"Wamac city, Illinois",71.3,(X),1178,1178,1135,96.3,43,3.7,1135,96.3,1128,95.8,4,0.3,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,43,3.7,7,0.6,28,2.4,3,0.3,0.4,0,0,1178,1178,1171,99.4,11,0.9,33,2.8,9,0.8,0,0,2,0.2,1178,1178,73,6.2,73,6.2,0,0,0,0,0,0,1105,93.8,1057,89.7,4,0.3,0,0,1,0.1,0,0,0,0,43,3.7,0,0,43,3.7,642,(X),850,850,440,51.8,410,48.2,1178,1178,614,52.1,564,47.9,108.9,(X),102,8.7,66,5.6,99,8.4,92,7.8,77,6.5,124,10.5,184,15.6,162,13.8,63,5.3,60,5.1,91,7.7,33,2.8,25,2.1,36.4,(X),328,27.8,884,75,850,72.2,812,68.9,169,14.3,149,12.6,850,850,440,51.8,410,48.2,107.3,(X),149,149,62,41.6,87,58.4
1600000US1778773,"Wapella village, Illinois",88.7,(X),600,600,557,92.8,43,7.2,557,92.8,557,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7.2,2,0.3,41,6.8,0,0,4.5,0,0,600,600,600,100,2,0.3,41,6.8,0,0,0,0,0,0,600,600,4,0.7,4,0.7,0,0,0,0,0,0,596,99.3,553,92.2,0,0,0,0,0,0,0,0,0,0,43,7.2,0,0,43,7.2,271,(X),466,466,209,44.8,257,55.2,600,600,283,47.2,317,52.8,89.3,(X),24,4,17,2.8,60,10,50,8.3,32,5.3,86,14.3,92,15.3,53,8.8,47,7.8,39,6.5,68,11.3,32,5.3,0,0,37.9,(X),133,22.2,488,81.3,467,77.8,435,72.5,118,19.7,100,16.7,467,467,210,45,257,55,81.7,(X),100,100,47,47,53,53
